gene_id,Pact19_S118_R1.gtf,Pact20_S119_R1.gtf,Pact21_S120_R1.gtf,Pact29_S121_R1.gtf,Pact30_S122_R1.gtf,Pact31_S123_R1.gtf,Pact39_S124_R1.gtf,Pact40_S125_R1.gtf,Pact41_S126_R1.gtf,Pact49_S127_R1.gtf,Pact50_S128_R1.gtf,Pact51_S129_R1.gtf,Pact59_S130_R1.gtf,Pact60_S131_R1.gtf,Pact66_S132_R1.gtf,Pact67_S133_R1.gtf,Pact68_S134_R1.gtf,Pact69_S135_R1.gtf
Pocillopora_acuta_HIv1_PredGene_g7151.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15771.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18766.t1,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9412.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10078.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_23420_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4089.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30816.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_5435_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31900.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.1271,14,5,17,16,1,2,11,7,23,18,11,23,12,0,3,4,12,0
STRG.1953,7,6,13,12,7,5,11,5,5,29,6,16,4,3,8,8,7,0
STRG.1270,11,2,0,0,12,0,12,6,9,6,0,7,0,0,10,0,8,6
Pocillopora_acuta_HIv1_PredGene_g1402.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_9685_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21690.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_27898_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8838.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15891.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6859.t1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5568.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15984.t1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27427.t1,0,0,0,0,3,0,4,1,0,0,0,0,2,2,0,0,0,3
Pocillopora_acuta_HIv1_PredGene_g13395.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.10609,13,16,15,15,11,21,0,14,4,0,11,6,18,10,0,14,19,0
STRG.10608,3,0,2,0,2,0,0,2,0,0,0,0,0,3,0,4,4,0
STRG.10607,15,14,18,30,0,21,0,21,19,12,0,23,28,0,14,15,0,20
STRG.10606,1,0,0,1,2,0,2,1,0,2,1,1,1,2,2,1,0,0
STRG.10605,34,20,36,29,44,48,37,25,35,39,32,28,52,17,37,23,32,19
STRG.10604,5,2,4,0,5,2,2,3,2,2,4,3,6,3,2,3,3,0
STRG.10603,5,2,4,0,5,4,2,3,2,2,4,4,4,3,2,3,3,0
STRG.10602,9,0,0,0,8,13,0,0,10,10,0,4,11,0,0,0,9,0
STRG.10601,38,15,39,27,41,21,30,31,33,40,35,36,32,28,32,27,27,14
STRG.10600,10,7,11,0,15,14,21,10,19,12,12,19,14,18,9,14,8,8
Pocillopora_acuta_HIv1_PredGene_g13172.t1,0,2,0,0,6,2,0,2,0,0,0,0,0,4,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24270.t1,0,25,20,72,0,80,0,0,7,14,7,6,30,16,40,39,47,17
Pocillopora_acuta_HIv1_PredGene_2634_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_27272_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3268.t1,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18102.t1,0,4,0,2,0,2,0,0,0,0,0,0,2,1,5,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17491.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g20679.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16759.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16759.t1,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1400.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g87.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9755.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.7464,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g173.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32980.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19384.t1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g13509.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9978.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8417.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.7461,3,1,1,2,2,0,1,0,3,1,2,0,0,0,0,2,2,1
Pocillopora_acuta_HIv1_PredGene_29345_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15986.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9407.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30658.t1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5986.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17493.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_12883_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28958.t1,0,9,6,9,0,0,0,4,0,7,0,0,0,0,0,0,9,0
Pocillopora_acuta_HIv1_PredGene_g2867.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30098.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12892.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12505.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1770.t1,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7865.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_24071_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13169.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8415.t1,0,0,0,0,0,0,0,0,3,0,2,0,0,1,2,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2130.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24446.t1,0,3,1,5,3,4,4,5,2,0,0,4,8,7,7,12,6,0
Pocillopora_acuta_HIv1_PredGene_g12507.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g567.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3651.t1,0,0,0,0,0,0,0,0,0,7,5,0,12,10,10,0,5,12
Pocillopora_acuta_HIv1_PredGene_g28541.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.6,13,11,19,28,18,18,27,0,15,21,19,10,18,20,16,8,15,8
Pocillopora_acuta_HIv1_PredGene_g19247.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32252.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5984.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31769.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21406.t1,0,0,21,24,22,32,25,0,0,24,11,0,19,0,0,10,25,0
Pocillopora_acuta_HIv1_PredGene_g7853.t1,0,0,0,0,0,0,6,5,0,9,0,0,0,7,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4795.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4622.t1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17539.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_31704_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5312.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19245.t1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33431.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19714.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13344.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2525.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15334.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_14098_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25280.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1895.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1895.t2,0,0,11,13,22,21,17,16,13,14,14,0,18,0,9,10,16,0
Pocillopora_acuta_HIv1_PredGene_g12174.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12814.t1,0,0,0,0,0,0,0,0,0,0,11,0,9,0,10,7,0,0
Pocillopora_acuta_HIv1_PredGene_g28238.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26593.t1,0,0,14,0,10,11,6,0,4,3,0,0,5,4,0,9,0,0
Pocillopora_acuta_HIv1_PredGene_g2527.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6626.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g20633.t1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13346.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27462.t1,0,0,5,0,9,0,2,0,10,5,8,6,0,0,6,0,0,6
Pocillopora_acuta_HIv1_PredGene_g23519.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27062.t1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19562.t1,0,0,0,9,0,0,0,0,7,15,5,0,8,5,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21404.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7851.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33395.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1684.t1,0,2,0,0,0,0,0,0,3,2,2,0,0,0,0,1,0,2
Pocillopora_acuta_HIv1_PredGene_2319_t,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33433.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6175.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6175.t1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32017.t1,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,4,5,0
STRG.4748,2,0,5,3,4,0,2,3,3,1,3,1,5,2,3,3,3,2
STRG.4749,12,0,9,7,6,9,12,0,6,6,0,0,7,5,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25633.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27060.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16573.t1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.4740,10,4,3,7,4,5,7,8,0,0,2,0,5,1,0,4,3,0
Pocillopora_acuta_HIv1_PredGene_g31454.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25282.t1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
STRG.4743,5,2,6,2,7,6,5,4,10,3,3,6,0,0,4,4,2,2
STRG.4744,22,8,25,13,11,21,23,9,20,18,4,7,10,0,13,10,8,0
STRG.4745,2,0,2,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0
STRG.4746,2,0,5,3,5,1,4,3,4,0,0,6,2,0,0,0,3,4
STRG.4747,10,0,11,6,10,7,5,0,8,0,0,8,0,0,4,0,3,11
Pocillopora_acuta_HIv1_PredGene_g3527.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26557.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2378.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19268.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.9248,14,0,11,11,9,0,7,7,11,11,10,9,7,0,0,0,5,0
STRG.9249,25,20,22,30,21,25,27,21,28,0,22,22,43,20,38,28,16,20
STRG.9246,105,63,68,77,67,72,79,57,75,65,62,59,91,57,40,54,86,49
STRG.9247,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19560.t1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
STRG.9245,5,4,8,0,0,0,6,14,0,12,15,18,8,0,10,13,10,0
STRG.9242,2,1,0,2,2,0,3,5,0,3,3,2,2,2,0,2,0,0
STRG.9243,6,5,0,8,0,10,9,0,8,0,6,4,4,10,3,6,0,0
STRG.9240,14,0,0,0,8,0,8,0,0,0,4,0,0,0,0,0,0,0
STRG.9241,3,1,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12259.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3525.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9760.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25734.t1,0,13,0,15,0,14,0,0,0,0,0,13,0,0,15,8,0,0
Pocillopora_acuta_HIv1_PredGene_g9955.t1,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25734.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_10571_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15702.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17932.t1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,8,5,4,0
Pocillopora_acuta_HIv1_PredGene_18145_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8299.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5417.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26168.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25165.t1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_20926_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18313.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18057.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4955.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17501.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32350.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28750.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18318.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18318.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_27030_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9957.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10770.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27503.t1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g32488.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19105.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1212.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25234.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15700.t1,0,0,0,7,0,0,0,2,0,0,2,0,3,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g20997.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8671.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32945.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23708.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g29816.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Pocillopora_acuta_HIv1_PredGene_g25167.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g29587.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g20629.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26320.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6161.t1,0,0,0,0,0,0,1,0,1,0,2,1,1,1,0,2,2,1
Pocillopora_acuta_HIv1_PredGene_19760_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9329.t1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6835.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30247.t1,0,15,0,0,0,0,0,17,0,0,29,0,0,17,14,0,21,0
Pocillopora_acuta_HIv1_PredGene_g6972.t1,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5594.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10772.t1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23529.t1,0,0,0,0,0,2,3,1,0,0,3,2,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_19296_t,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3540.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5721.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22374.t1,0,0,1,2,1,0,2,1,2,0,1,2,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g20631.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_19714_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1807.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1417.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32198.t1,0,3,2,0,2,0,0,0,0,0,0,7,10,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18250.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4582.t1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2657.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11135.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14077.t1,0,0,0,0,16,23,13,27,29,32,24,23,0,27,0,0,0,15
Pocillopora_acuta_HIv1_PredGene_g14084.t1,0,10,3,13,0,28,0,0,4,2,0,2,4,9,18,12,11,11
Pocillopora_acuta_HIv1_PredGene_g29845.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3542.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.9017,32,16,17,8,21,22,0,27,14,22,0,23,21,15,16,12,19,0
Pocillopora_acuta_HIv1_PredGene_g22445.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.5575,27,8,22,17,28,22,17,32,16,15,24,24,24,13,32,19,26,11
Pocillopora_acuta_HIv1_PredGene_g5600.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_18746_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.9015,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9232.t1,0,0,2,2,0,0,0,0,0,2,0,3,1,0,0,0,2,0
STRG.8753,17,9,0,0,6,0,11,0,0,0,0,0,10,0,0,0,10,0
Pocillopora_acuta_HIv1_PredGene_g9418.t1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0
STRG.9014,7,7,0,0,0,0,4,8,0,0,0,0,7,0,0,0,0,0
STRG.9013,31,26,39,42,49,58,30,38,35,30,35,25,35,24,57,43,49,26
Pocillopora_acuta_HIv1_PredGene_g7602.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.9012,7,2,4,4,5,3,12,3,5,2,6,7,0,7,4,3,2,5
